gene,mean_high,mean_low,delta,cohens_d,p_value,n_high,n_low,fdr,neg_log10_p
RASD2,-0.17233309071521513,-0.1606658657938947,-0.01166722492132044,-0.08898552386471557,0.24758811621323773,302,303,0.7440356870798007,0.6062702045100532
ARRDC4,0.04644758864273533,0.059077589561716236,-0.012630000918980908,-0.09893915135387937,0.24758811621323773,302,303,0.7440356870798007,0.6062702045100532
RORA,-0.0005244417087436758,0.01074446718734071,-0.011268908896084385,-0.09415576902462533,0.2477783950434307,302,303,0.7441829117995511,0.6059365644752014
TESMIN,-0.16602950830389007,-0.15263450293240763,-0.013395005371482444,-0.08903209689168788,0.2477783950434307,302,303,0.7441829117995511,0.6059365644752014
PPP1R1A,-0.2721914543915582,-0.2643227310464366,-0.007868723345121564,-0.05489451646047454,0.2477783950434307,302,303,0.7441829117995511,0.6059365644752014
OR10H5,-0.15007564422843286,-0.163232990993704,0.013157346765271138,0.09310862443651269,0.2478426362134516,240,254,0.7441333873933192,0.6058239801252734
ZNF507,0.04639542810534476,0.05571214220518222,-0.009316714099837455,-0.08595036838778398,0.24796877620416446,302,303,0.7443302758810993,0.605603001334855
ADCYAP1R1,-0.009693139413303154,0.001788145595921979,-0.011481285009225132,-0.10544467301029047,0.24796877620416446,302,303,0.7443302758810993,0.605603001334855
CSTF2T,-0.019430578667012376,-0.03314444162404356,0.01371386295703118,0.10154850424867942,0.24815925970925135,302,303,0.7446595511906973,0.6052695150844141
ARRB2,0.05206662609827321,0.04021168885249731,0.011854937245775896,0.08052312829338619,0.24815925970925135,302,303,0.7446595511906973,0.6052695150844141
OGN,0.14781570923065612,0.13504014233918998,0.012775566891466139,0.10037382318403597,0.24834984557246587,302,303,0.7450495367173976,0.6049361057192784
KIF25,0.08394419926395917,0.09344937636671029,-0.009505177102751117,-0.07725346908114582,0.24854053380754626,302,303,0.7453790045131146,0.6046027732348455
SCPEP1,-0.22264845625084934,-0.20779357124231035,-0.014854885008538987,-0.10743286967569263,0.24854053380754626,302,303,0.7453790045131146,0.6046027732348455
AR,0.11096078142359252,0.09152260979672622,0.0194381716268663,0.12457276987244176,0.24854053380754626,302,303,0.7453790045131146,0.6046027732348455
IGSF10,-0.0521063028801988,-0.04319858152288054,-0.008907721357318266,-0.08026747311726273,0.24873132442819346,302,303,0.7457085649428763,0.6042695176265118
CD52,-0.03251732086973852,-0.04705585834619668,0.014538537476458162,0.15373429050192522,0.2488763842871502,240,254,0.7460221372900185,0.604016311347864
PPIP5K2,-0.16947209115309864,-0.15565109735437985,-0.01382099379871879,-0.0814447455356284,0.24892221744807164,302,303,0.7460382179572753,0.6039363388896722
ESYT1,-0.15768828547519154,-0.16637260673460114,0.0086843212594096,0.06739345115696004,0.249113212880808,302,303,0.746307317698496,0.6036032370197199
SERPINE3,0.02561128330542992,0.01588503751653864,0.00972624578889128,0.07488954812233936,0.249113212880808,302,303,0.746307317698496,0.6036032370197199
BAIAP2L2,-0.020772788627087677,-0.005092058583927162,-0.015680730043160514,-0.114106921566351,0.249113212880808,302,303,0.746307317698496,0.6036032370197199
TMEM74,0.11800846022228828,0.1095261845102406,0.008482275712047682,0.08534278205691856,0.249113212880808,302,303,0.746307317698496,0.6036032370197199
PLK5,0.02181474798441125,0.008464390993587955,0.013350356990823294,0.11565174839992112,0.24930431073999237,302,303,0.7465158724099341,0.6032702120120471
SLC6A16,0.04335362868100755,0.027114739626155845,0.016238889054851702,0.10588495740327136,0.24930431073999237,302,303,0.7465158724099341,0.6032702120120471
CBR1,0.1221226647653478,0.13465109020175123,-0.012528425436403423,-0.09055018141839306,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
ZNF829,-0.030814233258365766,-0.021704081434427088,-0.009110151823938678,-0.0678083417040317,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
FGF18,0.09307356314271464,0.0826265422470876,0.010447020895627046,0.09330619836418355,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
TMEM40,0.008248221587368163,0.002258453550305776,0.005989768037062387,0.045748089440896186,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
EMC8,-0.11584740696815533,-0.12487601552459729,0.009028608556441955,0.06325328212419035,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
KLK4,-0.011076092700667419,-0.004702275965788455,-0.006373816734878964,-0.06639115895467393,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
SERAC1,-0.02124557115868252,-0.011725969700268266,-0.009519601458414254,-0.0869116015617236,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
DUS1L,-0.05896904440129888,-0.05014804458399435,-0.008820999817304533,-0.05790290761374676,0.2494955110391779,302,303,0.7464821465563977,0.6029372638620444
KRTAP20-3,0.04829419324889609,0.04049618567823071,0.007798007570665379,0.0798256877853037,0.24965367129069538,240,254,0.7464102222257492,0.6026620430293922
DNAAF11,0.08801774703173437,0.07591678787512376,0.012100959156610608,0.11049287926754679,0.24968681379188062,302,303,0.7463882620809664,0.6026043925651003
TCF4,0.07710343241378192,0.06397060291364573,0.013132829500136195,0.082849308204321,0.24987821901157914,302,303,0.7468393267636935,0.6022715981166031
PROB1,-0.14999426752469341,-0.1320716261074572,-0.017922641417236207,-0.12962702257807007,0.25006972671171557,302,303,0.7471088910024272,0.601938880511938
CA6,-0.07242450673127775,-0.0908243257613251,0.01839981903004735,0.15327294792247598,0.25006972671171557,302,303,0.7471088910024272,0.601938880511938
TCTA,-0.02393128137011616,-0.014200043117111014,-0.009731238253005144,-0.09283033242119326,0.25006972671171557,302,303,0.7471088910024272,0.601938880511938
THEM5,-0.13247048189247956,-0.14221133384551396,0.009740851953034396,0.051521760672485636,0.25006972671171557,302,303,0.7471088910024272,0.601938880511938
CEP152,-0.31307833742534413,-0.32791344775948283,0.014835110334138701,0.07509381866718534,0.25026133690569397,302,303,0.747318011801485,0.6016062397464904
ESYT2,0.07333832745734463,0.057457709812255064,0.015880617645089565,0.13190833049480297,0.25026133690569397,302,303,0.747318011801485,0.6016062397464904
OR8D1,0.037184134670981805,0.05209342526368265,-0.014909290592700845,-0.11651787458073476,0.25043265297720607,240,254,0.74764792836191,0.6013090457360735
MC3R,0.12731741030730703,0.11504200032069319,0.012275409986613847,0.08933893895026172,0.25045304960688186,302,303,0.7472852584774407,0.6012736758156433
MMD,0.011663703727358051,-0.0040116809918627275,0.01567538471922078,0.11599412335648805,0.25045304960688186,302,303,0.7472852584774407,0.6012736758156433
SLC10A6,-0.004933260448665906,-0.011212562133467911,0.006279301684802005,0.05729701756966984,0.25045304960688186,302,303,0.7472852584774407,0.6012736758156433
ACCSL,-0.027102367751613107,-0.03757552912687408,0.01047316137526097,0.08227776262810778,0.25045304960688186,302,303,0.7472852584774407,0.6012736758156433
TUBB6,0.08963234316369953,0.10101629936322033,-0.011383956199520803,-0.08830830950073848,0.25045304960688186,302,303,0.7472852584774407,0.6012736758156433
RGS17,0.07359487545899537,0.08950011749249491,-0.015905242033499536,-0.12412705926575297,0.25045304960688186,302,303,0.7472852584774407,0.6012736758156433
PCNX1,-0.022637066749709167,-0.016157556184682235,-0.006479510565026932,-0.050966915570812364,0.25064486482860926,302,303,0.7473132917864163,0.6009411887147783
MICA,0.04083921261527631,0.05474717761310655,-0.013907964997830244,-0.10322653967745937,0.25064486482860926,302,303,0.7473132917864163,0.6009411887147783
SKIDA1,0.024506885760693053,0.03567611642164734,-0.01116923066095429,-0.09220779167298404,0.25064486482860926,302,303,0.7473132917864163,0.6009411887147783
FAM161B,-0.10040871092005058,-0.11461744507407853,0.014208734154027958,0.10572596160141784,0.2508367825841692,302,303,0.7476436680580694,0.6006087784392755
GRB7,-0.04165871822425594,-0.04945409081843129,0.00779537259417535,0.05662750229581562,0.25102880288681706,302,303,0.7479136939342986,0.6002764449845139
MC4R,0.10584177604506069,0.11662964444017547,-0.01078786839511478,-0.09376082280285838,0.25102880288681706,302,303,0.7479136939342986,0.6002764449845139
SERPINA6,0.017360605733551377,0.005556896441605586,0.011803709291945791,0.09983557309357757,0.25102880288681706,302,303,0.7479136939342986,0.6002764449845139
PAX8,-0.18755062699707659,-0.16374023600335819,-0.0238103909937184,-0.07191950207230327,0.25102880288681706,302,303,0.7479136939342986,0.6002764449845139
IMP3,-1.3206404580035007,-1.353836079131187,0.03319562112768626,0.08343320515079292,0.25122092574977106,302,303,0.7480629569047053,0.5999441883458709
MORN3,0.0253481924451863,0.037570122798662134,-0.012221930353475834,-0.10192338127920919,0.25122092574977106,302,303,0.7480629569047053,0.5999441883458709
ACACB,-0.09533416314322139,-0.08745163633347071,-0.007882526809750684,-0.07735120698289426,0.25122092574977106,302,303,0.7480629569047053,0.5999441883458709
FGFBP1,0.11151355773799808,0.10072329284479205,0.01079026489320603,0.10394178223767295,0.2514131511862122,302,303,0.7483331625281057,0.5996120085187223
RBAK,0.11861604815984265,0.13013022068642952,-0.01151417252658686,-0.091049442238317,0.2514131511862122,302,303,0.7483331625281057,0.5996120085187223
C16orf46,-0.1138358986336996,-0.10231083035109366,-0.011525068282605938,-0.08880655787522537,0.2516054792092842,302,303,0.7486638704258178,0.599279905498442
CRLF1,-0.03709004111759569,-0.030721252904511713,-0.006368788213083974,-0.05097212125023946,0.2516054792092842,302,303,0.7486638704258178,0.599279905498442
IRX1,0.02865745103226398,0.042787435263891345,-0.014129984231627365,-0.10880615048563856,0.2517979098320928,302,303,0.7489342477822897,0.5989478792804037
OPTC,-0.014713612134551274,-0.000808175376940796,-0.013905436757610478,-0.13530977043333597,0.2517979098320928,302,303,0.7489342477822897,0.5989478792804037
SLC22A11,-0.08071603500438773,-0.06662542397358562,-0.014090611030802114,-0.10052432064397494,0.2517979098320928,302,303,0.7489342477822897,0.5989478792804037
IGF2,-0.05506723347966163,-0.07433790442718952,0.019270670947527886,0.13800239227806976,0.25199044306770724,302,303,0.7490839019516541,0.598615929859978
OPTN,0.09115657909850254,0.07204022333135905,0.01911635576714349,0.15595858022688672,0.25199044306770724,302,303,0.7490839019516541,0.598615929859978
TXNRD1,-0.5718776855609005,-0.6210313716651668,0.04915368610426629,0.10854631267031022,0.25199044306770724,302,303,0.7490839019516541,0.598615929859978
TMEM14B,-0.1089905205723601,-0.09936902754945982,-0.009621493022900274,-0.07221341640995137,0.25199044306770724,302,303,0.7490839019516541,0.598615929859978
NOA1,-0.3265124992625765,-0.356199043179574,0.029686543916997488,0.11178926083350936,0.25218307892915814,302,303,0.7491733236740037,0.5982840572325359
ASL,-0.1085342746331542,-0.0985833593465999,-0.009950915286554299,-0.07546975389074181,0.25218307892915814,302,303,0.7491733236740037,0.5982840572325359
HP1BP3,0.01323822112470505,0.0006739538570520547,0.012564267267652996,0.09779000202797998,0.25218307892915814,302,303,0.7491733236740037,0.5982840572325359
PITX1,-0.07401371564725173,-0.055973399532644824,-0.018040316114606908,-0.12201888030672384,0.25218307892915814,302,303,0.7491733236740037,0.5982840572325359
DTX4,-0.003020519657815059,0.008868591119204402,-0.01188911077701946,-0.0981576940283208,0.2523758174294398,302,303,0.7493836183154905,0.5979522613934449
KIAA1549,-0.0023306752274323867,0.009062044742518165,-0.011392719969950551,-0.09572423831702159,0.2523758174294398,302,303,0.7493836183154905,0.5979522613934449
OR13C3,-0.012286131375638828,-0.023489135593061802,0.011203004217422975,0.09872025584025913,0.25251822940886326,240,254,0.7496253718441858,0.5977072644922216
TMEM249,-0.05564817809177209,-0.04125942158079387,-0.01438875651097822,-0.09704788965458463,0.25256865858150823,302,303,0.74953368012719,0.5976205423380727
DNAJC5B,-0.025161707861169624,-0.01793587178719854,-0.007225836073971082,-0.06697661059369363,0.25256865858150823,302,303,0.74953368012719,0.5976205423380727
THAP2,0.04516386932199568,0.05961161772608822,-0.01444774840409254,-0.10742726120452907,0.25256865858150823,302,303,0.74953368012719,0.5976205423380727
UGT1A9,0.067300561434494,0.05080470469954405,0.016495856734949958,0.0980972828212722,0.25276160239828205,302,303,0.7498045120624877,0.597288900061785
HLA-F,-0.12221469051785226,-0.10375222646778813,-0.01846246405006413,-0.15528143001880296,0.25276160239828205,302,303,0.7498045120624877,0.597288900061785
CXCL17,-0.021657050013081425,-0.03433869483563816,0.012681644822556733,0.10104958814747025,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
HINT2,-0.03261677664272447,-0.045484885047572615,0.012868108404848144,0.09921867923929491,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
VAMP1,0.05252927447748832,0.04842980889806504,0.004099465579423284,0.03488911298591392,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
PGAP1,-0.0017892659602191483,0.008756851164255784,-0.010546117124474933,-0.09290460727052531,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
ACTN1,-0.1242944019245445,-0.10740278198021941,-0.016891619944325087,-0.1173361290221187,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
N4BP3,0.12901603185241634,0.12451487764812108,0.004501154204295255,0.045994616161231155,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
TMX1,-0.2552061592093667,-0.26778411677530634,0.012577957565939657,0.07619509652184873,0.25295464889264296,302,303,0.7498342100556156,0.596957334559945
OR4L1,0.05132577776945459,0.06486344400318503,-0.013537666233730435,-0.13193470478881178,0.25304150946422654,240,254,0.7496095495698243,0.5968082303950962
ARL5C,-0.15661856048866057,-0.16624717782915038,0.009628617340489809,0.07493588124154114,0.2531477980774338,302,303,0.7495630673879685,0.5966258458279166
ZNF100,-0.08932506043982281,-0.07955110123244633,-0.00977395920737649,-0.07601381996791028,0.2531477980774338,302,303,0.7495630673879685,0.5966258458279166
ERC1,-0.0023868366288300746,-0.0166833829453686,0.014296546316538525,0.10908360541554862,0.2531477980774338,302,303,0.7495630673879685,0.5966258458279166
ECI2,-0.02970135233555138,-0.023613562995615803,-0.006087789339935576,-0.048491080265125296,0.2531477980774338,302,303,0.7495630673879685,0.5966258458279166
HMCES,-0.17321046767486722,-0.18326789236265503,0.010057424687787808,0.06457440755549466,0.2531477980774338,302,303,0.7495630673879685,0.5966258458279166
ZNF589,0.01198384066751582,0.0009610939378229093,0.01102274672969291,0.09390568142377925,0.25334104996546136,302,303,0.7495333423388348,0.5962944338610594
TOMM5,-0.10811548116887064,-0.09361325212796147,-0.01450222904090917,-0.12183893839816955,0.25334104996546136,302,303,0.7495333423388348,0.5962944338610594
ALG5,-0.2548545611852347,-0.24186156391086042,-0.01299299727437428,-0.05941949827259763,0.25334104996546136,302,303,0.7495333423388348,0.5962944338610594
AASS,0.02883855929202205,0.0398738087478184,-0.011035249455796352,-0.08841213100215471,0.25334104996546136,302,303,0.7495333423388348,0.5962944338610594
SDF2,-0.1437242004676374,-0.1337239113172034,-0.010000289150433994,-0.06954424881624256,0.25334104996546136,302,303,0.7495333423388348,0.5962944338610594
CCR1,0.05534665139955362,0.04421312062115661,0.011133530778397016,0.07386487133397851,0.25353440456949317,302,303,0.7496842967741769,0.5959630986547344
C16orf89,-0.10478303268708802,-0.11707217891676579,0.012289146229677764,0.09285789326754966,0.25353440456949317,302,303,0.7496842967741769,0.5959630986547344
LTF,-0.2700912531625753,-0.2869261801579627,0.016834926995387356,0.1146931353554562,0.25372786190226015,302,303,0.7499556091339051,0.5956318402042994
LALBA,0.02064621188714148,0.033172456748989144,-0.012526244861847665,-0.10867662711363137,0.25372786190226015,302,303,0.7499556091339051,0.5956318402042994
ANKRD35,-0.164823555782071,-0.15735673208354484,-0.007466823698526165,-0.05100675614156799,0.25372786190226015,302,303,0.7499556091339051,0.5956318402042994
GABBR1,-0.0344970547834015,-0.024496971716506357,-0.010000083066895146,-0.08342214991049837,0.25392142197645506,302,303,0.7501668932910175,0.5953006585051114
PCDH12,0.08072875999184073,0.0739763005592407,0.006752459432600028,0.07154305686785835,0.25392142197645506,302,303,0.7501668932910175,0.5953006585051114
