gene,n_low,n_high,mean_netith_low,mean_netith_high,delta_netith,cohens_d,mwu_p,is_tf,fdr
ARHGEF33,254,254,5.750946072939519,5.671970922837931,-0.07897515010158784,-0.3632031830055165,4.5964387167460644e-05,False,0.00012585696015082626
CA12,254,254,5.683193277007904,5.7635222837559335,0.08032900674802956,0.3631750873724872,3.788954659641543e-05,False,0.00010575013646031833
COL6A2,254,254,5.703598723444579,5.781893145324219,0.07829442187963931,0.36313827911087604,1.9608908968085265e-05,True,5.8083837292928295e-05
RTP5,254,254,5.73048534683427,5.651639329358468,-0.07884601747580167,-0.36309437085623564,3.6907754564275684e-05,False,0.00010326126972350456
TENT5D,254,254,5.735525829862796,5.65756268773509,-0.0779631421277065,-0.36308441373160016,4.67643747944229e-06,False,1.585950336827422e-05
LINC00189,254,254,5.744015514550371,5.664242156025679,-0.07977335852469203,-0.36302932224925605,3.278097878545476e-05,False,9.298575463202628e-05
CRTC2,254,254,5.725425272684464,5.646153351704318,-0.0792719209801458,-0.3629534408142074,8.489115579097951e-06,False,2.726821233913424e-05
AKR7L,254,254,5.747893892887507,5.667170313407599,-0.08072357947990838,-0.36292991192755386,1.0771360783226842e-05,False,3.3736011804858865e-05
ORC2,254,254,5.755442929881759,5.6757550178300535,-0.07968791205170511,-0.36284956645770317,8.11473318207324e-06,False,2.6168264991533895e-05
GFRA1,254,254,5.694081705609166,5.771838032307436,0.07775632669826926,0.3627977820909127,3.4376135881872375e-05,False,9.696686016793813e-05
KRTAP11-1,254,254,5.729287176163489,5.6498279007465975,-0.0794592754168919,-0.3627836278598974,4.68074728976817e-05,False,0.00012802279238559753
POU4F3,254,254,5.744323222178382,5.664487385680962,-0.07983583649741988,-0.3627358140174942,4.352068965487714e-05,False,0.00011998707849872444
PRDM11,254,254,5.746164221234134,5.667951118819028,-0.07821310241510648,-0.3626869947682432,8.25678904703947e-05,False,0.00021389311505741856
MYOG,254,254,5.750987919911201,5.668185816045755,-0.08280210386544606,-0.36264872196338427,1.0391447387540599e-06,False,4.098676599703871e-06
CCL24,254,254,5.736769423232656,5.655387689910255,-0.0813817333224005,-0.36264756089613565,1.5385281081895527e-05,False,4.646922210530026e-05
RFC4,254,254,5.738352955058874,5.658562664727656,-0.07979029033121776,-0.3625987774298459,2.318090147951373e-05,False,6.775440719611141e-05
MATCAP1,254,254,5.758461910540868,5.6797082750161465,-0.07875363552472159,-0.36257350820514683,3.464906096859631e-05,False,9.764064510498445e-05
HDAC6,254,254,5.75245637127864,5.675857311699185,-0.07659905957945501,-0.36249197855262866,3.8794311662116106e-05,False,0.00010808243519599274
ADAMTS10,254,254,5.738893512177259,5.658511494498114,-0.08038201767914455,-0.3624826247145123,1.6251149267938393e-05,False,4.879316085840606e-05
TNFRSF1A,254,254,5.652672648994712,5.730851941453049,0.0781792924583371,0.362480867230037,8.56112601787856e-06,False,2.7443147341321115e-05
MAPK4,254,254,5.760556802894485,5.680925282935656,-0.07963151995882978,-0.3624803844360605,6.65752762828979e-05,False,0.00017620577432560805
FRYL,254,254,5.731124130184547,5.6504573857420235,-0.08066674444252353,-0.36244837402532654,9.659645153655654e-06,False,3.061646513507111e-05
PLP2,254,254,5.656441061912574,5.733741835274255,0.07730077336168151,0.3624471753112324,8.276541270526513e-06,False,2.6640117214507214e-05
TNFSF11,254,254,5.736820144477029,5.659344343269355,-0.07747580120767417,-0.36242710175755216,3.4924043134692785e-05,False,9.831889786576934e-05
TRMT10B,254,254,5.749586584581424,5.668558881202158,-0.08102770337926568,-0.3622847971770625,0.0001016379467351006,False,0.0002584293158596401
KRTAP19-6,254,254,5.7484574133996915,5.669082753913799,-0.07937465948589217,-0.3622134397081418,3.729753732710906e-05,False,0.00010423313396646677
DYM,254,254,5.7319377461937595,5.650195070037121,-0.08174267615663844,-0.36219461354713195,9.659645153655654e-06,False,3.061646513507111e-05
USP10,254,254,5.744085792706599,5.666730924174097,-0.07735486853250251,-0.3621347412265507,1.307988232783534e-05,False,4.009035208857728e-05
CCL2,254,254,5.680349592159523,5.757568238658929,0.07721864649940624,0.36212257961883965,4.337458186800905e-06,False,1.4823886006588987e-05
CNIH3,254,254,5.694035463992257,5.76969790844767,0.07566244445541326,0.36209943293149666,7.425891408490893e-05,False,0.00019438861378397786
CLDN8,254,254,5.7458174830995805,5.66806239472898,-0.07775508837060041,-0.3620862753656141,1.4325250272223772e-05,False,4.35581810027437e-05
PLXND1,254,254,5.652549799237889,5.733564088868381,0.08101428963049262,0.36204202088558735,3.38363990510038e-05,False,9.555407980238326e-05
ABCA6,254,254,5.736497210861533,5.6604265818921995,-0.07607062896933314,-0.3620105687418668,2.1497147258931616e-05,False,6.326303336199874e-05
TRIM28,254,254,5.7366138511027716,5.656047037140401,-0.08056681396237053,-0.36197472196405256,2.1671820906457055e-05,False,6.37116717504645e-05
GPR151,254,254,5.73624761727945,5.6574296252725516,-0.07881799200689876,-0.36194055805505027,2.7316270339296923e-06,False,9.788899293880132e-06
SLC13A1,254,254,5.761547918273184,5.680313575418321,-0.08123434285486297,-0.36185353531409015,1.8025855737034972e-05,False,5.370911909453292e-05
PAIP2,254,254,5.7341834861083765,5.656887394043,-0.07729609206537624,-0.3618532537358773,1.0922426313480407e-05,False,3.4153182152004454e-05
DCLK3,254,254,5.7437552446335,5.665464943888297,-0.07829030074520293,-0.3618401329546342,6.440460550790945e-05,False,0.00017085496905329278
APEX1,254,254,5.730087330706518,5.647768487776214,-0.08231884293030411,-0.3618378211314372,4.420601434842513e-05,False,0.00012160365469490814
CDH7,254,254,5.745385838767497,5.664917174478015,-0.08046866428948185,-0.3617876813525954,4.352068965487714e-05,False,0.00011998707849872444
ASGR2,254,254,5.731646271701521,5.652003701388805,-0.07964257031271593,-0.3617641389013986,1.7257199311845024e-05,False,5.152596517324184e-05
TGFB2,254,254,5.684326421773977,5.76662549348556,0.08229907171158324,0.3617538079695397,3.1091117497575774e-05,True,8.857209540838039e-05
IZUMO1R,254,254,5.744379507845219,5.663987507077543,-0.0803920007676755,-0.3617330817500038,3.3562967302517926e-06,False,1.1757975571702867e-05
ASAP1,254,254,5.662740549074943,5.739575651046936,0.07683510197199261,0.3617292060929576,1.922898172784523e-06,False,7.1069556231342034e-06
CSKMT,254,254,5.732956575462242,5.653934468330553,-0.07902210713168945,-0.36167556288645575,1.0711494919421785e-05,False,3.356684716869632e-05
ZNF248,254,254,5.752991998378025,5.674471670256314,-0.07852032812171128,-0.3616652994986005,2.3305853527860624e-05,False,6.809648149018696e-05
TCF7,254,254,5.756697183493127,5.675227810964894,-0.08146937252823339,-0.36161040632404173,1.7733863523787243e-05,False,5.288491443700839e-05
CKMT1B,254,254,5.746101884048199,5.665626981486453,-0.08047490256174683,-0.3615737691257955,0.00011224729116691227,False,0.0002823582414978149
MLN,254,254,5.737314281697018,5.655799389962354,-0.0815148917346642,-0.3615635525920822,5.8737774597317254e-05,False,0.0001572526787312769
DPP10,254,254,5.747551862962004,5.66690749259304,-0.08064437036896344,-0.36145627898398136,0.0001021451188037822,False,0.0002593738099415202
MTMR2,254,254,5.669751763268176,5.748581195857653,0.07882943258947694,0.3614539765508746,1.2636395391328531e-06,False,4.8811730771669e-06
SPMIP9,254,254,5.7354160511262595,5.657045241873027,-0.07837080925323292,-0.3613976956642281,3.93057813693218e-05,False,0.00010940109147794568
RAB20,254,254,5.656591943767561,5.7371946942258525,0.0806027504582918,0.36139369031883123,3.5950147408913885e-05,False,0.00010094327221363496
CLEC1A,254,254,5.738437841075729,5.659744536802656,-0.07869330427307286,-0.361364283624123,4.318181846932407e-05,False,0.00011918653072702878
CLNS1A,254,254,5.738921639466518,5.657124355265679,-0.08179728420083965,-0.36135540350809636,5.11152562865922e-05,False,0.0001386803664646171
ARL13A,254,254,5.745498478654736,5.666073199923817,-0.07942527873091887,-0.3612616146411606,3.93057813693218e-05,False,0.00010940109147794568
AP5Z1,254,254,5.7493918055088935,5.6696008097446615,-0.07979099576423199,-0.3610834383045767,0.00026755081744506723,False,0.0006221632568436665
APPBP2,254,254,5.671108181517098,5.754378180916509,0.08326999939941171,0.36106351164876327,1.9555838193832676e-05,False,5.795657697658785e-05
ARRDC4,254,254,5.637108816588299,5.717269209431902,0.08016039284360321,0.36103479396394916,8.340348508075294e-05,False,0.00021586267632772065
PRL,254,254,5.724799939542891,5.64900621622739,-0.07579372331550083,-0.36102190621014685,8.132932004742385e-05,False,0.00021106602808324346
EGR3,254,254,5.739383443795556,5.6580807418364065,-0.08130270195914946,-0.3609608724535526,1.2104868176061755e-05,False,3.7448891636050046e-05
ANKRD35,254,254,5.7374246811550424,5.657755952715206,-0.0796687284398363,-0.3609348826642803,3.2010017684779185e-05,False,9.096387150105515e-05
MLANA,254,254,5.759419728359865,5.675778118092232,-0.08364161026763295,-0.3609346899623315,2.8105834858876017e-05,False,8.074970192208558e-05
FRMD7,254,254,5.740304692425353,5.658649060201143,-0.08165563222420946,-0.3608937226971879,8.183705740023604e-06,False,2.6365971611565088e-05
ZKSCAN4,254,254,5.739653524166182,5.6554568877999225,-0.08419663636625963,-0.36089308420679844,4.917038288425763e-05,False,0.0001339318695157744
DAB1,254,254,5.744915813855331,5.6686599417970776,-0.07625587205825379,-0.3608598307398674,4.077216247051724e-05,False,0.0001131346937659892
DTL,254,254,5.729416766841374,5.651607334890754,-0.0778094319506204,-0.36081615009067725,0.00012729276720578668,False,0.0003165938242780128
PPM1D,254,254,5.743667721262501,5.661099866551374,-0.08256785471112682,-0.36079162106255924,1.4285904169590828e-05,False,4.3461591372679846e-05
C4orf33,254,254,5.727084671761474,5.649832169451961,-0.07725250230951275,-0.3607766817304256,6.230104117004854e-05,False,0.00016578592344771117
TNFRSF10A,254,254,5.744195430980758,5.667301157116637,-0.07689427386412095,-0.36077182278047143,5.432067032584055e-06,False,1.8121990889735906e-05
ARHGAP21,254,254,5.6467686784736575,5.729524149325781,0.0827554708521232,0.3607429704589239,2.232392042763361e-05,False,6.542745872818636e-05
UTP14C,254,254,5.74485135142228,5.6655663523159445,-0.0792849991063358,-0.3607139314728167,6.358770832102094e-05,False,0.00016879200167127796
R3HCC1,254,254,5.751468889300306,5.668358923458415,-0.08310996584189123,-0.36070674948530945,8.19463935713127e-05,False,0.00021247511543867194
ENOX1,254,254,5.671800735823136,5.749677070828352,0.07787633500521629,0.36063435164490176,2.6363024521988533e-05,False,7.616230849894604e-05
